1,200060,200060,"20:09:37.141"
1,200060,200060,"20:09:42.411"
1,200060,200060,"20:09:45.976"
4,200500,200500,"20:09:46.222"
1,200060,200060,"20:09:49.976"
4,200392,200392,"20:09:51.952"
1,200060,200060,"20:09:54.184"
1,200060,200060,"20:10:01.897"
1,200060,200060,"20:10:04.946"
1,200060,200060,"20:10:17.108"
1,200060,200060,"20:10:21.974"
1,200060,200060,"20:10:25.993"
1,200060,200060,"20:10:29.290"
1,200060,200060,"20:10:33.352"
1,200060,200060,"20:10:36.596"
1,200012,200012,"09:12:36.578"
4,200311,200311,"09:12:41.620"
4,200311,200311,"09:12:50.818"
1,200482,200482,"09:13:53.313"
4,200280,200280,"09:14:30.249"
1,200342,200342,"09:17:58.887"
1,200311,200311,"09:18:00.387"
1,200012,200012,"09:19:49.901"
4,200450,200450,"09:19:51.349"
1,200012,200012,"09:20:51.987"
2,200300,200300,"09:24:28.409"
3,200451,200451,"09:36:40.198"
4,200454,200454,"09:53:44.000"
2,200451,200451,"09:53:45.727"
2,200454,200454,"09:53:47.184"
4,200451,200451,"09:53:48.753"


4,200500,200500,"09:56:14.220"
3,200310,200310,"09:57:04.917"
4,200306,200306,"09:57:12.470"
3,200484,200484,"09:58:43.501"
4,200016,200016,"09:58:44.160"
3,200316,200316,"09:58:59.518"
3,200049,200049,"09:59:20.200"
3,200075,200075,"09:59:25.713"
3,200488,200488,"09:59:31.775"
3,200448,200448,"10:00:02.211"
3,200280,200280,"10:00:45.236"
1,200091,200091,"10:00:45.428"
4,200060,200060,"10:01:09.978"
3,200314,200314,"10:01:21.758"
4,200026,200026,"10:01:27.775"
1,200395,200395,"10:01:46.260"
4,200450,200450,"10:01:48.250"
4,200339,200339,"10:02:48.995"
3,200270,200270,"10:02:51.621"
4,200482,200482,"10:02:52.639"
4,200046,200046,"10:02:59.745"
1,200137,200137,"10:03:20.531"
1,200012,200012,"10:03:28.748"
3,200335,200335,"10:03:29.956"
4,200020,200020,"10:04:09.284"
4,200475,200475,"10:05:19.284"
4,200342,200342,"10:05:26.191"
4,200383,200383,"10:05:28.826"
2,200311,200311,"10:05:42.789"
3,200069,200069,"10:05:47.789"
4,200309,200309,"10:06:02.507"
2,200333,200333,"10:06:25.792"
3,200452,200452,"10:06:40.250"
3,200126,200126,"10:06:47.751"
3,200127,200127,"10:08:07.546"
3,200374,200374,"10:09:36.300"
3,200380,200380,"10:09:37.652"
2,200125,200125,"10:09:39.495"
3,200246,200246,"10:09:46.301"
3,200474,200474,"10:10:04.302"
3,200300,200300,"10:15:53.321"
3,200500,200500,"10:17:45.352"
3,200310,200310,"10:20:00.400"
3,200306,200306,"10:20:01.584"
3,200484,200484,"10:23:08.318"
3,200488,200488,"10:23:09.844"
3,200016,200016,"10:23:17.665"
2,200316,200316,"10:23:31.676"
3,200075,200075,"10:23:54.500"
3,200450,200450,"10:24:43.910"
3,200448,200448,"10:26:04.349"
3,200091,200091,"10:26:46.193"
4,200280,200280,"10:27:31.557"
3,200314,200314,"10:27:54.710"
3,200060,200060,"10:28:09.289"
3,200026,200026,"10:28:09.864"
2,200395,200395,"10:28:13.335"
3,200049,200049,"10:28:43.825"
3,200270,200270,"10:29:48.365"
3,200046,200046,"10:30:52.618"
4,200339,200339,"10:31:00.361"
1,200137,200137,"10:32:16.568"
2,200482,200482,"10:32:17.571"
3,200012,200012,"10:32:18.627"
3,200335,200335,"10:33:56.815"
3,200020,200020,"10:33:57.613"
4,200475,200475,"10:34:34.828"
3,200383,200383,"10:35:19.464"
3,200311,200311,"10:36:06.760"
3,200309,200309,"10:36:18.356"
3,200069,200069,"10:37:31.184"
3,200342,200342,"10:38:03.392"
3,200333,200333,"10:38:44.144"
3,200380,200380,"10:38:49.647"
3,200500,200500,"10:39:04.103"
3,200126,200126,"10:40:14.846"
3,200127,200127,"10:41:09.152"
1,200310,200310,"10:42:58.387"
2,200306,200306,"10:43:00.814"
2,200374,200374,"10:44:28.662"
3,200246,200246,"10:44:59.344"
2,200474,200474,"10:45:25.361"
3,200300,200300,"10:46:35.297"
4,200016,200016,"10:47:13.810"
4,200488,200488,"10:47:27.687"
3,200484,200484,"10:48:15.130"
4,200450,200450,"10:48:18.386"
3,200316,200316,"10:48:23.655"
4,200075,200075,"10:48:42.110"
1,200125,200125,"10:49:49.228"
4,200448,200448,"10:51:43.425"
3,200091,200091,"10:53:20.690"
4,200314,200314,"10:54:29.528"
4,200049,200049,"10:55:18.696"
4,200280,200280,"10:55:37.487"
4,200026,200026,"10:55:55.698"
4,200060,200060,"10:56:20.492"
2,200395,200395,"10:57:20.322"
4,200270,200270,"10:57:38.954"
4,200046,200046,"10:59:15.877"
4,200500,200500,"10:59:57.461"
4,200339,200339,"11:00:20.191"
1,200137,200137,"11:01:30.716"
1,200482,200482,"11:01:43.758"
2,200012,200012,"11:01:44.128"
3,200335,200335,"11:03:57.777"
4,200020,200020,"11:04:46.448"
2,200380,200380,"11:05:29.654"
4,200383,200383,"11:05:45.470"
4,200309,200309,"11:06:13.468"
1,200311,200311,"11:06:14.231"
3,200310,200310,"11:06:17.919"
4,200383,200383,"11:06:18.328"
4,200475,200475,"11:06:21.576"
4,200306,200306,"11:06:54.982"
4,200069,200069,"11:10:38.932"
4,200450,200450,"11:11:47.747"
4,200016,200016,"11:11:48.497"
4,200488,200488,"11:12:32.356"
4,200316,200316,"11:12:58.502"
4,200075,200075,"11:13:08.252"
1,200484,200484,"11:13:25.712"
4,200342,200342,"11:13:29.754"
4,200126,200126,"11:14:03.225"
2,200448,200448,"11:18:23.769"
4,200300,200300,"11:18:27.769"
2,200333,200333,"11:18:41.477"
2,200127,200127,"11:18:42.272"
4,200091,200091,"11:20:21.260"
3,200374,200374,"11:20:47.659"
4,200500,200500,"11:20:50.268"
2,200474,200474,"11:21:21.740"
3,200314,200314,"11:22:24.300"
4,200280,200280,"11:23:12.758"
2,200026,200026,"11:24:02.360"
3,200246,200246,"11:24:04.788"
3,200049,200049,"11:25:21.232"
4,200060,200060,"11:25:32.541"
3,200270,200270,"11:25:54.292"
4,200046,200046,"11:27:51.417"
2,200395,200395,"11:28:11.509"
3,200310,200310,"11:29:37.689"
4,200125,200125,"11:29:55.966"
3,200137,200137,"11:30:59.170"
3,200012,200012,"11:30:59.629"
3,200306,200306,"11:31:42.561"
4,200339,200339,"11:31:47.311"
4,200482,200482,"11:32:47.315"
4,200380,200380,"11:33:18.566"
3,200450,200450,"11:35:11.971"
4,200016,200016,"11:35:55.574"
1,200309,200309,"11:36:15.298"
2,200020,200020,"11:36:35.990"
3,200335,200335,"11:37:14.329"
3,200316,200316,"11:37:58.809"
3,200075,200075,"11:37:59.215"
3,200488,200488,"11:38:04.486"
4,200475,200475,"11:38:28.583"
1,200311,200311,"11:39:57.891"
2,200484,200484,"11:40:49.590"
4,200500,200500,"11:41:53.844"
4,200069,200069,"11:44:44.722"
1,200448,200448,"11:45:01.985"
4,200091,200091,"11:47:29.871"
4,200126,200126,"11:49:47.368"
4,200314,200314,"11:50:23.619"
4,200300,200300,"11:51:34.103"
4,200280,200280,"11:53:05.180"
4,200026,200026,"11:53:11.863"
3,200310,200310,"11:53:27.810"
4,200270,200270,"11:53:59.346"
4,200060,200060,"11:55:09.529"
4,200306,200306,"11:56:47.890"
4,200046,200046,"11:57:59.317"
1,200474,200474,"11:58:17.894"
4,200049,200049,"11:59:32.630"
4,200450,200450,"11:59:42.649"
4,200127,200127,"12:00:02.648"
3,200374,200374,"12:00:05.693"
3,200127,200127,"12:00:05.705"
2,200339,200339,"12:01:09.153"
2,200137,200137,"12:01:15.714"
2,200012,200012,"12:01:16.527"
2,200380,200380,"12:01:45.138"
3,200075,200075,"12:02:46.406"
3,200316,200316,"12:02:46.606"
4,200016,200016,"12:02:51.895"
4,200500,200500,"12:02:55.128"
4,200488,200488,"12:03:24.139"
3,200482,200482,"12:05:35.400"
4,200333,200333,"12:06:55.425"
3,200484,200484,"12:07:53.926"
1,200125,200125,"12:08:23.584"
3,200246,200246,"12:08:48.741"
4,200475,200475,"12:09:29.511"
4,200020,200020,"12:10:39.790"
3,200448,200448,"12:11:43.983"
4,200091,200091,"12:14:50.419"
3,200310,200310,"12:16:54.340"
4,200314,200314,"12:17:42.409"
4,200306,200306,"12:21:34.347"
4,200270,200270,"12:22:08.219"
4,200026,200026,"12:22:30.722"
3,200069,200069,"12:23:00.169"
4,200280,200280,"12:23:44.590"
4,200500,200500,"12:24:14.206"
4,200450,200450,"12:24:49.479"
4,200300,200300,"12:26:31.485"
2,200060,200060,"12:26:32.233"
4,200126,200126,"12:27:33.736"
4,200075,200075,"12:27:39.138"
4,200016,200016,"12:27:39.758"
4,200046,200046,"12:28:35.919"
3,200488,200488,"12:28:56.991"
4,200012,200012,"12:29:24.214"
4,200049,200049,"12:29:31.308"
3,200316,200316,"12:29:54.231"
4,200137,200137,"12:32:44.407"
4,200339,200339,"12:33:06.312"
3,200380,200380,"12:33:25.505"
1,200474,200474,"12:34:49.510"
1,200484,200484,"12:35:57.316"
4,200448,200448,"12:37:13.190"
3,200482,200482,"12:37:42.668"
1,200475,200475,"12:39:58.979"
4,200127,200127,"12:40:17.232"
2,200310,200310,"12:40:36.528"
4,200091,200091,"12:42:05.972"
4,200374,200374,"12:44:59.420"
2,200314,200314,"12:45:10.430"
4,200020,200020,"12:46:23.460"
1,200306,200306,"12:47:43.801"
4,200500,200500,"12:51:17.214"
4,200270,200270,"12:51:39.730"
4,200075,200075,"12:53:50.570"
4,200016,200016,"12:53:51.970"
3,200488,200488,"12:55:29.576"
1,200060,200060,"12:59:44.342"
3,200046,200046,"13:00:09.517"
4,200069,200069,"13:02:17.722"
3,200012,200012,"13:04:34.603"
4,200137,200137,"13:06:28.817"
3,200339,200339,"13:09:24.869"
2,200368,200368,"01:25:38.558"
3,200125,200125,"08:45:41.403"
4,200371,200371,"08:45:55.793"
1,200232,200232,"08:53:31.126"
3,200020,200020,"09:04:19.980"
3,200020,200020,"09:04:22.351"
3,200020,200020,"09:04:25.600"
3,200020,200020,"09:04:32.890"
4,200477,200477,"09:05:01.299"
3,200020,200020,"09:05:03.727"
4,200477,200477,"09:05:04.540"
2,200020,200020,"09:05:06.975"
3,200020,200020,"09:05:11.260"
3,200466,200466,"09:07:48.236"
4,200466,200466,"09:08:05.872"
3,200010,200010,"09:08:30.377"
4,200134,200134,"09:09:17.680"
1,200466,200466,"09:10:18.938"
2,200492,200492,"09:11:31.367"
3,200492,200492,"09:11:34.811"
3,200364,200364,"09:14:06.895"
3,200364,200364,"09:14:14.645"
3,200364,200364,"09:14:19.343"
3,200364,200364,"09:14:34.157"
3,200364,200364,"09:14:39.100"
3,200364,200364,"09:14:42.396"
3,200364,200364,"09:14:45.498"
4,200364,200364,"09:14:48.646"
1,200005,200005,"09:15:02.896"
3,200364,200364,"09:15:15.529"
1,200464,200464,"09:15:34.150"
3,200364,200364,"09:17:06.655"
3,200364,200364,"09:17:10.741"
3,200049,200049,"09:18:03.407"
1,200127,200127,"09:18:06.310"
2,200049,200049,"09:18:07.157"
1,200010,200010,"09:22:29.132"
1,200012,200012,"09:22:58.121"
4,200007,200007,"09:23:50.175"
1,200480,200480,"09:28:40.862"
1,200071,200071,"09:28:48.590"
2,200237,200237,"09:35:13.711"
2,200269,200269,"09:35:14.961"
3,36484564,36484564,"09:35:15.213"
2,200478,200478,"09:35:15.863"
3,200393,200393,"09:35:16.646"
3,200007,200007,"09:35:19.912"
2,200010,200010,"09:35:19.924"
1,200480,200480,"09:35:20.317"
3,200370,200370,"09:35:20.721"
1,200134,200134,"09:35:21.463"
2,200342,200342,"09:35:22.464"
1,200124,200124,"09:35:23.567"
3,200335,200335,"09:35:24.379"
